AttackerClanName,DefenderClanName,AttackerName,DefenderName,EndTime,PreparationStartTime,StartTime,State,WarType,WarTag,LeagueId,Season,ClanNoStat,OpponentNoStat,ClanTag,OpponentTag,Id,WarId,AttackerTag,DefenderTag,Stars,StarsGained,DestructionPercentage,Order,Fresh,AttackerClanTag,DefenderClanTag,AttackerMapPosition,DefenderMapPosition,AttackerTownhall,DefenderTownhall,DownloadedAt,AttackerDiscordId,DefenderDiscordId,AttackerHidden,DefenderHidden,ManuallyEntered
EAGLE'S SHADOW,神性Chronos™,ALI THE GREAT,✨⚡la team R ₜₕ₁,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117658474,2538128,#2CVC0JQ8R,#9Q00PP80J,3,1,100,28,False,#8CQPCYP2,#2L00LC0VQ,16,22,12,12,06/05/2022 19:29:10,343917286983467019,664831997436231692,False,False,False
神性Chronos™,EAGLE'S SHADOW,神性Ｎｅｊｉᵀ¹¹,WICKED HARIS,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117658473,2538128,#P8PRPUU8G,#2Y9V8809,2,2,95,29,True,#2L00LC0VQ,#8CQPCYP2,26,30,11,11,06/05/2022 19:29:10,655766562258681867,373315623112933376,False,False,False
神性Chronos™,EAGLE'S SHADOW,orKs Tywen,Sherlock,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117658472,2538128,#2R9U9G90L,#GQ2G8PCY,2,2,92,30,True,#2L00LC0VQ,#8CQPCYP2,6,3,14,14,06/05/2022 19:29:10,634849319719010330,314088863549227008,False,False,False
神性Chronos™,EAGLE'S SHADOW,orKs Tywen,Mubashar Sheikh,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117658471,2538128,#2R9U9G90L,#2JVC90JLG,1,1,85,27,True,#2L00LC0VQ,#8CQPCYP2,6,1,14,14,06/05/2022 19:29:10,634849319719010330,288238259656589312,False,False,False
EAGLE'S SHADOW,神性Chronos™,..MŘ §...,埃盧安ᴳᵒᵈȺꝁᵾᴍȺ,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117656387,2538128,#9QRRPJP9G,#2P2G8GLQJ,2,2,57,21,True,#8CQPCYP2,#2L00LC0VQ,22,24,12,12,06/05/2022 19:16:37,967515714862866472,381344923791785984,False,False,False
EAGLE'S SHADOW,神性Chronos™,Prof.Dr.Elektro,orKs Lucas™,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117656386,2538128,#9CQUCC9J9,#V8GYVVC0,3,3,100,22,True,#8CQPCYP2,#2L00LC0VQ,8,3,14,14,06/05/2022 19:16:37,372752870656966656,,False,False,False
EAGLE'S SHADOW,神性Chronos™,₄₂₀✧Nyggo✧⁶⁹ ツ,ＡＴＬＡＳ,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117656385,2538128,#2P0LRGPGQ,#2VRP08RVY,3,1,100,23,False,#8CQPCYP2,#2L00LC0VQ,2,2,14,14,06/05/2022 19:16:37,450348269839581185,655766562258681867,False,False,False
EAGLE'S SHADOW,神性Chronos™,ALI THE GREAT,noU,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117656384,2538128,#2CVC0JQ8R,#YGVPPVPL,2,2,88,24,True,#8CQPCYP2,#2L00LC0VQ,16,21,12,12,06/05/2022 19:16:37,343917286983467019,,False,False,False
EAGLE'S SHADOW,神性Chronos™,Jurε Cα MφD?,Nepthys,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117654834,2538128,#PJYY8YLPC,#8J92UU8UV,3,3,100,18,True,#8CQPCYP2,#2L00LC0VQ,27,29,11,11,06/05/2022 19:06:48,379633452015943690,,False,False,False
EAGLE'S SHADOW,神性Chronos™,Prof.Dr.Jeager,神ElChapo™️,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117654833,2538128,#2CJR0J2YU,#YLQL2YVRU,2,2,52,20,True,#8CQPCYP2,#2L00LC0VQ,19,19,12,12,06/05/2022 19:06:48,372752870656966656,635129533024043013,False,False,False
EAGLE'S SHADOW,神性Chronos™,Prof.Dr.Jeager,Abraracourix,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117654832,2538128,#2CJR0J2YU,#2UYJ9VGQP,3,3,100,17,True,#8CQPCYP2,#2L00LC0VQ,19,16,12,12,06/05/2022 19:06:48,372752870656966656,549651001276366858,False,False,False
神性Chronos™,EAGLE'S SHADOW,⚠️Tywen《12》⚠️,ALI THE GREAT,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117654831,2538128,#PG8PQG2L0,#2CVC0JQ8R,3,3,100,19,True,#2L00LC0VQ,#8CQPCYP2,23,16,12,12,06/05/2022 19:06:48,,343917286983467019,False,False,False
神性Chronos™,EAGLE'S SHADOW,Mini_K8Sv3nGe,Anirudhッ,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117652510,2538128,#8JJV0RQJC,#20V9PC09J,2,2,91,16,True,#2L00LC0VQ,#8CQPCYP2,30,28,11,11,06/05/2022 18:52:31,612745800241381376,566135552089391104,False,False,False
神性Chronos™,EAGLE'S SHADOW,Nepthys,Lv.22 TryHard,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117652509,2538128,#8J92UU8UV,#9Y2UJJRQ9,3,2,100,15,False,#2L00LC0VQ,#8CQPCYP2,29,29,11,11,06/05/2022 18:52:31,,644604828567207946,False,False,False
EAGLE'S SHADOW,神性Chronos™,Sherlock,❤️kiermaren❤️,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117651941,2538128,#GQ2G8PCY,#80Q9YPUQU,2,2,70,14,True,#8CQPCYP2,#2L00LC0VQ,3,9,14,14,06/05/2022 18:49:02,314088863549227008,,False,False,False
神性Chronos™,EAGLE'S SHADOW,⚠️Tywen《12》⚠️,Behin=D You,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117650426,2538128,#PG8PQG2L0,#YUGQUGRV,3,3,100,13,True,#2L00LC0VQ,#8CQPCYP2,23,21,12,12,06/05/2022 18:40:18,,627891302364872735,False,False,False
EAGLE'S SHADOW,神性Chronos™,༺ᴳᵒᵈKilianツ༻,*WreckeR*,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117648675,2538128,#2QU9CQG99,#2GV2P2LQY,3,3,100,8,True,#8CQPCYP2,#2L00LC0VQ,18,17,12,12,06/05/2022 18:30:12,450348269839581185,,False,False,False
EAGLE'S SHADOW,神性Chronos™,₄₂₀✧Nyggo✧⁶⁹ ツ,orKs emaz,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117648674,2538128,#2P0LRGPGQ,#CJG8PYRC,2,2,82,12,True,#8CQPCYP2,#2L00LC0VQ,2,7,14,14,06/05/2022 18:30:12,450348269839581185,,False,False,False
EAGLE'S SHADOW,神性Chronos™,TZ⚡Saitama,神性Ａｋａｓｈｉᵀ¹⁴,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117648673,2538128,#2RU2YY8PC,#8Y888LR8G,3,3,100,9,True,#8CQPCYP2,#2L00LC0VQ,6,1,14,14,06/05/2022 18:30:12,,655766562258681867,False,False,False
神性Chronos™,EAGLE'S SHADOW,Nepthys,Rajan,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117648672,2538128,#8J92UU8UV,#2QPLQY0PR,3,3,100,11,True,#2L00LC0VQ,#8CQPCYP2,29,26,11,11,06/05/2022 18:30:12,,481807208804384789,False,False,False
神性Chronos™,EAGLE'S SHADOW,Kaz,Lv.22 TryHard,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117648671,2538128,#22LRY99RV,#9Y2UJJRQ9,1,1,74,10,True,#2L00LC0VQ,#8CQPCYP2,28,29,11,11,06/05/2022 18:30:12,381344923791785984,644604828567207946,False,False,False
EAGLE'S SHADOW,神性Chronos™,..MŘ §...,Ouranos,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117646417,2538128,#9QRRPJP9G,#9JQL8RLJ,3,3,100,5,True,#8CQPCYP2,#2L00LC0VQ,22,20,12,12,06/05/2022 18:16:33,967515714862866472,664831997436231692,False,False,False
EAGLE'S SHADOW,神性Chronos™,TZ⚡Saitama,ＡＴＬＡＳ,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117646416,2538128,#2RU2YY8PC,#2VRP08RVY,2,2,80,7,True,#8CQPCYP2,#2L00LC0VQ,6,2,14,14,06/05/2022 18:16:33,,655766562258681867,False,False,False
EAGLE'S SHADOW,神性Chronos™,☁✨爱Sηιρєz爱✨☁,⚠️Tywen《12》⚠️,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117646413,2538128,#PVYGJJ99G,#PG8PQG2L0,3,3,100,6,True,#8CQPCYP2,#2L00LC0VQ,25,23,12,12,06/05/2022 18:16:33,977829462668374046,,False,False,False
EAGLE'S SHADOW,神性Chronos™,Anirudhッ,Phoenix ™,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117643894,2538128,#20V9PC09J,#9P99C9CJ,3,3,100,3,True,#8CQPCYP2,#2L00LC0VQ,28,27,11,11,06/05/2022 18:01:27,566135552089391104,302796023745740800,False,False,False
EAGLE'S SHADOW,神性Chronos™,༺ᴳᵒᵈKilianツ༻,✨⚡la team R ₜₕ₁,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117643893,2538128,#2QU9CQG99,#9Q00PP80J,2,2,97,4,True,#8CQPCYP2,#2L00LC0VQ,18,22,12,12,06/05/2022 18:01:27,450348269839581185,664831997436231692,False,False,False
EAGLE'S SHADOW,神性Chronos™,☁✨爱Sηιρєz爱✨☁,ElChapo™TH¹²2.0,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117642497,2538128,#PVYGJJ99G,#YYGGQCQ9,2,2,87,2,True,#8CQPCYP2,#2L00LC0VQ,25,25,12,12,06/05/2022 17:52:11,977829462668374046,,False,False,False
神性Chronos™,EAGLE'S SHADOW,Kaz,Jurε Cα MφD?,06/06/2022 13:38:56,06/05/2022 16:38:56,06/05/2022 17:38:56,WarEnded,Friendly,,,,False,False,#2L00LC0VQ,#8CQPCYP2,117642496,2538128,#22LRY99RV,#PJYY8YLPC,3,3,100,1,True,#2L00LC0VQ,#8CQPCYP2,28,27,11,11,06/05/2022 17:52:11,381344923791785984,379633452015943690,False,False,False
